"","se_a00002_002","se_a00002_003","pct_se_a01001_005","pct_se_a01001_008","pct_se_a01001_009","pct_se_a01001_013","pct_se_a03001_006","pct_se_a03001_007","pct_se_a03001_008","pct_se_a10008_005","pct_se_a10002b_003","pct_se_a10002b_004","pct_se_a10002b_005","pct_se_a10002b_006","pct_se_a10002b_007","pct_se_a10002b_008","pct_se_a12001_004","pct_se_a12001_008","pct_se_a09005_010","pct_se_a09005_004","pct_se_a09005_005","pct_se_a09005_007","pct_se_a09001_005","pct_se_a09001_006","pct_se_a09001_008","pct_se_a09001_009","se_t006_001","se_t009_001","se_t012_001","se_t012_002","se_t012_003","min_dist","mar_precipitation_inch","may_precipitation_inch","jul_precipitation_inch","aug_precipitation_inch","sep_precipitation_inch","nov_precipitation_inch","ep_unemp","ep_groupq","all_icu","case_ind1","met2","met1_1","contained","omicron_quartile","com_lev_ind"
"22",112.0239,734.7806337,3.96,12.36,13.38,1.34,0,0.96,1.76,3.85,29.8,17.05,10.98,5.7,1.91,0.14,32.44,0.3,9.26,0.02,0.02,0.34,17.12,9.05,9.48,2.91,3.386485223,19.3,3.10960625,41.65360794,36.9,10898.2021622703,4.21,3.88,2.65,6.49,0.23,3.46,5.5,1.5,12,131.315060643683,0.0289597525257511,2.50124307468324,0,0,0
"23",87.78279,561.1008792,3.99,11.81,12.49,1.75,0.01,1.92,3.36,3.65,25.58,19.8,12.27,8.96,2.4,0.89,36.06,0.42,7.15,0.13,0.19,0.74,19,14.23,1.65,2.19,2.537377189,15.8,10.55938033,46.38713657,37.2,17987.0991957943,3.15,2.16,4.32,3.13,0.55,2.72,8.8,2.6,6,58.9766533799723,0.0293697978596908,14.2940393855762,0,0,0
"24",40.89859,978.7380019,4.44,11.13,12.33,1.32,0.06,0.06,0.7,6.07,26.14,13.37,10.98,8.39,1.58,1.52,30.36,0.36,9.18,0,0.24,1.3,13.59,9.52,5.8,2.32,2.168473728,15.9,11.55627093,59.63715199,43.1,13440.8023125849,3.03,3.48,1.75,3.93,0.01,2.66,11.8,1.5,18,56.4576836218948,0,0,1,0,0
"25",91.62285,777.0987665,4.44,12.66,13.2,1.46,0.87,8.29,2.29,5.68,20.91,15.32,12.04,8.66,2.88,1.91,28.07,0.57,10.31,0.14,0.03,0.24,21.33,14.44,5.14,1.56,4.15215348,12.8,2.166964609,45.03789956,29.2,31514.257515972,4.37,4.51,2.88,4.04,0.6,3.25,4.5,1.3,12,51.7388446855816,0.0226775101657804,5.31356686459703,0,0,0
"26",131.3161,618.4465287,4.04,13.71,13.89,1.4,0,0.95,1.98,5.56,32.31,13.19,9.45,7.14,2.75,0.85,29.05,0.86,9.1,0.2,0,0.55,24.02,25.19,3.46,1.77,2.748760156,15.8,6.943021714,51.73070376,34.3,27895.6783005158,3.15,3.39,3.42,3.48,0.21,3.82,6.2,5.4,5,139.147138863919,0.0224824355971897,24.868404691839,0,0,0
"27",39.49123,945.2226033,3.82,12.86,13.12,1.76,0.19,0.62,1.17,3.52,25.41,15.18,9.95,4.46,2.24,0.5,24.42,0.41,6.99,0,0.07,0.28,13.64,12.36,5.8,2.46,3.560098696,18.8,7.219940028,48.13017041,39.4,4705.10388460343,3.1,4.37,4.23,6.69,0.46,2.06,13.5,7.6,14,57.3253623781836,0,0,0,0,0
"28",192.308,535.2818747,4.01,12.58,13.65,1.89,0.06,0.73,1.66,4.02,29.22,14.93,12.58,5.59,2.69,0.31,33.91,0.63,8.8,0.09,0.08,0.51,19.82,11.2,4.83,2.57,2.918848168,15.7,9.400616626,49.49439816,35.5,39971.8079445376,4.1,3.92,3.18,5.85,0.56,3.26,6.5,1.3,56,9.77822974928619,0.0226775101657804,5.31356686459703,0,0,0
"29",26.42254,627.6837236,4.14,11.31,13.14,2.22,0.04,0,2.4,6.68,23.91,11.53,11.79,9.45,0,0.26,27.93,0.34,10.32,0,0,0.4,19.33,13.83,11.96,2.05,3.108520677,23.3,1.354458699,34.16275158,41,15051.657384647,4.8,5.36,4.65,7.41,0.16,3.7,7,2,12,674.76383265857,0,0,0,0,0
"30",49.75718,633.9185386,4.36,12.59,12.81,1.79,0,8.77,0.99,4.97,24.03,19.03,12.97,7.88,2.24,2.52,27.06,0.55,12.96,0,0,1.51,15.29,16.87,7.75,3.27,4.258276472,14.8,4.120619394,58.14723694,34.3,25938.0406541776,3.83,5.06,6.95,6.37,0.19,3.7,6.1,0.8,7,245.52005611887,0.0241882041086812,286.458333333333,1,0,0
"31",46.11296,574.4805489,3.88,11.76,13.59,1.66,0.02,0.92,1.98,4.69,30.6,13.89,15.85,5.52,1.47,2.81,30.76,0.02,11.28,0.2,0.12,2.34,19.15,20.26,4.91,4.59,3.374335106,16.9,0.930784798,20.20530049,38.7,7480.30056473307,3.61,2.72,5.9,3.87,0.37,1.59,8.6,0.9,6,19.0323931331126,0.0293697978596908,14.2940393855762,0,0,0
"32",13.02272,647.0230812,4.12,9.09,11.83,2.4,0,0,2.61,5.99,26.73,9.2,4.22,2.81,0.97,1.3,28.96,0.86,11.89,0,0.18,1.23,15.52,7.89,5.85,8.03,2.824551874,14.5,21.34247572,6.224433389,35.5,32813.7685554831,3.2,4.15,4.39,7.05,0.16,3.46,15.8,0.7,0,110.960424115399,0.0214801444043321,0,1,0,0
"33",23.11709,643.9825482,4.28,10.95,12.68,2.3,0,0.68,0.48,2.51,20.82,14.81,7.62,4.58,0.37,0.25,26.92,0.42,7.11,0,0,1.08,17.82,18.74,9.28,2.1,2.742437094,17.8,4.647506988,29.89847716,40.4,9509.67874029827,2.48,3.12,4.1,8.2,0.07,3.36,11.9,1.3,0,40.9528359838919,0.0214801444043321,0,1,0,0
"34",30.48329,561.7503216,3.78,12.51,12.96,2.58,0,0.22,0.91,3.27,25.63,9.94,16.04,6.02,0,4.27,28.66,0.32,7.05,0.06,0,2.91,25.77,17.88,4.8,1.65,3.618063112,16.6,2.14216797,25.30921281,36.3,23098.2413841451,3.03,2.02,3.88,3.59,0.99,2.88,6.7,1.8,0,75.5594303981401,0.0293697978596908,14.2940393855762,1,0,0
"35",179.9578,579.8693245,4.16,12.46,13.17,1.84,0.02,0.5,2.08,4.01,26.84,16.62,12.72,4.85,1.86,0.73,33.03,0.63,7.31,0.11,0.1,0.61,23.37,16.79,1.8,1.24,2.449422837,13.5,6.282605938,66.54455572,38.1,16789.5873756844,3.27,2.15,5.58,3.84,0.19,1.7,7,0.9,66,55.7224079635821,0.0293697978596908,14.2940393855762,0,0,0
"36",48.32524,1077.98729,3.92,12.41,13.68,1.91,0.15,1.06,2.73,4.08,29.9,16.02,10.16,4.66,1.01,0.9,27.5,0.72,8.84,0.07,0.03,0.52,17.36,14.57,5.78,1.59,3.389232127,16.5,3.272510542,47.19033573,38.7,39844.4781160429,5.71,4.02,3,3.84,0.27,4.33,5.9,1.3,10,25.1811102932631,0.086783042394015,23.1600739231747,0,0,0
"37",593.7582,1111.381705,3.79,12.66,12.63,1.93,0.03,1.88,1.69,4.45,27.54,15.89,9.79,4.02,1.55,0.99,30.58,1.74,9.79,0.1,0.15,0.75,25.81,19.36,2.74,1.23,3.12833846,12.9,12.27159061,78.62774995,34.6,14916.7401445804,2.97,3.17,2.18,4.81,0.4,2.8,7.3,2.4,471,30.3686910942295,0.0289597525257511,2.50124307468324,0,0,0
"38",23.0356,604.8462927,3.97,11.21,13.5,2.45,0,0.85,0.5,2.49,28.86,10.02,13.93,0.28,1.71,0,29.99,0.26,9.99,0.06,0.02,0,14.88,18.08,6.68,3.12,3.908484271,18.8,0.75067659,10.3131008,35.7,19620.1672131788,4.47,5.32,5.65,6.58,0.11,3.89,8,1.3,0,296.993842810576,0,0,0,0,0
"39",138.5976,668.0131522,3.64,11.08,12.84,2.38,0.07,0.19,1.5,3.47,32.59,14.84,9.7,2.86,0.61,0.44,27.52,1.22,7.64,0.03,0.21,0.39,19.27,12.35,5.43,1.96,3.068601446,13.8,5.038074088,65.49202343,32.5,5176.25935890642,3.8,4.25,6.81,4.88,0.34,4.23,5.3,2.4,48,71.1751447767149,0.0241882041086812,286.458333333333,0,0,0
"40",48.02628,690.68438,3.56,12.07,14.61,1.59,0.07,0.02,4.98,4.5,26.03,19.31,14.82,5.04,2.95,0.82,25.77,0.17,8.99,0,0,0.43,19.03,22.09,5.37,1.91,4.544843351,19.3,2.122488173,48.98511896,32.6,23546.2379266303,3.93,4.03,6.27,4.18,0.5,4.04,5.7,0.7,6,188.312477220265,0.0689655172413793,24.93268175925,0,0,0
"41",262.179,607.5506636,3.59,12.08,11.71,0.99,0.01,0.54,1.85,4.41,29.07,18.13,10.11,3.56,0.87,0.49,32.33,2.73,8.03,0.21,0.34,0.52,20.38,14.67,2.43,1.55,3.144286906,9,12.24950372,67.74904276,29.9,15820.2319833829,2.66,3.8,3.99,4.28,1.4,3.45,5.7,3.7,28,33.4261161284049,0.0224824355971897,24.868404691839,0,0,0
"42",166.1775,559.9554469,4.36,13.68,14.92,1.53,0.03,1.79,1.86,3.49,23.53,13.59,15.55,6.12,2.89,1.74,28.53,0.81,7.87,0.17,0.04,0.62,21.62,20.3,3.47,1.07,3.233256351,13.8,3.518353856,60.96736005,33.9,23178.6113054093,3.78,4.11,6.91,3.14,0.29,5.06,6.9,3.1,10,124.349188697366,0.086783042394015,23.1600739231747,0,0,0
"43",14.29786,715.9111718,3.88,10.67,13.58,1.87,0,0,0.74,7.61,26.88,12.99,12.26,9.63,2,0.82,24.8,0.33,10.65,0,0.18,1.93,19.76,30.74,6.28,2.68,2.763157895,13.9,13.06214495,4.867687406,46.9,14471.3424718158,3.12,4.09,2.99,4.17,0.08,2.85,11.5,0.9,0,41.1268764137364,0.0205016696435505,3.96996719814602,1,0,0
"44",31.29623,608.8274077,3.23,9.15,11.4,2.06,0,0.56,0.36,4.4,19.72,16.06,13.15,3.67,2.14,0,30.92,1.11,7.71,0,0.21,0.88,20.81,17.61,3.39,1.2,2.176578786,23,21.63866443,31.33973522,49.6,20300.4211187859,3.11,3.9,3.71,4.1,0.71,3.34,12.1,12.1,0,0,0.0224824355971897,24.868404691839,1,0,0
"45",446.0671,801.5833525,3.95,12.12,14.46,1.56,0.09,1.26,3.31,3.82,27.3,13.56,10.47,4.47,1.63,0.45,28.61,1.85,5.94,0.13,0.12,1,28.58,17.53,0.79,0.94,2.915172091,13.5,7.467345123,69.31343355,32.9,16778.0995918877,4.61,3.96,5.24,3.5,0.31,4.82,5.8,2.5,100,0,0.086783042394015,23.1600739231747,0,0,0
"46",20.00015,976.8926188,4.06,11.8,12.99,1.82,0,0.3,0.29,4.36,21.07,11.01,7.7,0.45,0.81,0.18,28.61,0.57,4.47,0,0,1.9,17.13,14.21,7.19,3.77,2.761210515,17.6,12.62897065,42.9352737,42.2,22715.1667812692,2.34,2.81,3.1,5.43,0.12,3.05,9.7,1.2,5,37.1096856279489,0,0,1,0,0
"47",40.3655,742.341861,4.03,11.57,14.2,2.28,0,1,1.71,4.8,30.01,14.22,7.61,3.49,0.1,2.23,31.7,0.11,10.74,0,0,0.84,12.68,12.37,5.4,2.97,3.053199692,20.4,3.254542626,47.03340265,36.8,30932.1668237841,4.86,4.57,6.5,6.28,0.03,3.55,5.6,1.7,4,90.8815510451378,0,0,1,0,0
"48",168.1467,565.8450557,4.18,12.19,13.12,1.6,0.05,2.2,1.79,4.03,25.03,17.68,10.14,7.47,3.75,2.34,30.55,0.5,9.63,0.06,0.01,0.37,13.43,10.44,5.8,2.7,3.632949629,11.8,5.187505411,54.41898967,34.4,17705.3144173364,4.18,4.56,2.54,4.26,0.17,3.65,5.1,1.1,20,45.4667576001819,0.0226775101657804,5.31356686459703,1,0,0
"49",337.2939,1229.369785,4.08,11.95,12.71,1.7,0.01,1.21,1.8,4.19,25.49,16.07,10.37,4.36,2.23,1.66,29.8,0.76,6.95,0.06,0.09,0.77,22.63,21.74,3.13,1.47,2.767215465,14,10.2659253,70.21758291,36.3,3840.02331510635,2.24,4.43,7.77,8.19,1.27,1.5,6.2,2.2,157,35.0911158974855,0.00475669504828045,7.94923091190927,1,0,0
"50",20.97363,1025.668752,4.43,11.31,13.45,2.7,0,0.11,1.31,3.22,23.09,12.68,8.88,1.19,1,0.63,23.48,0.26,3.02,0,0,1.09,15.33,11.26,6.08,5.65,3.307835435,18.4,12.83952666,51.5432634,41.8,21212.7875685718,2.92,3.84,3.18,5.15,0.39,2.48,17.5,1.2,8,33.7626006848985,0.00475669504828045,7.94923091190927,0,0,0
"51",288.9862,785.3003427,3.88,12.57,12.36,1.49,0.02,1.11,1.81,4.99,26.11,16.03,10.58,5.21,2,1.04,27.98,1.34,9.06,0.08,0.13,0.5,25.11,12.87,1.67,1.44,2.661177681,13.9,14.57214106,73.78478656,37.7,20524.6970835471,3.49,4.28,3.19,3.87,0.29,2.96,7.6,3,88,20.7518345504799,0.0205016696435505,3.96996719814602,0,0,0
"52",205.599,579.3898906,4.18,12.6,14.04,1.85,0.04,3.4,1.94,4.35,28.73,14.41,11.44,5.04,1.49,1.71,32.04,0.48,7.07,0.1,0.12,0.57,19.06,17.29,2.6,1.33,3.033539842,12.7,4.084201812,59.2292242,32.4,8938.87474721785,3.95,3.88,4.47,4.26,0.26,4.11,5.2,1.6,34,156.251305575748,0.0689655172413793,24.93268175925,0,0,0
"53",13.1813,719.6561034,4.12,13.65,9.3,2.27,0,0.35,0,5.23,14.3,15.49,8.46,3.34,0,0,22.94,1.07,8.29,0,0,4.32,17.19,10.37,8.6,4.54,2.555282555,15.8,4.885117508,52.72401095,43.4,16959.6459812116,2.43,2.86,2.16,5.34,0.03,2.81,12.3,8.5,0,11.2069931637342,0,0,1,0,0
"54",23.02848,881.4302707,3.87,11.69,14.79,2.58,0.04,1.29,1.29,5.63,28.56,8.77,11.27,4.33,0.51,1.07,30.38,0.19,9.62,0,0,0.36,13.71,16.46,8.38,5.5,3.454940807,15,0.89215884,5.884736149,34.9,19525.7810878895,3.49,5.86,4.25,6.92,0.19,3.84,10.6,7.6,4,95.333667837431,0.0214801444043321,0,1,0,0
"55",49.70183,672.0678057,3.2,9.99,10.34,1.51,0.01,0.07,2.38,3.41,22.54,12.65,3.25,5.61,0.19,0.17,24.18,1.79,8.1,0.14,0.01,1.56,24.91,13.79,4.77,0.76,3.343373494,12.3,6.304344574,51.41797623,36.2,19916.455518565,3.41,2.3,3.05,4.42,0.72,3.67,8,5.7,9,147.973666727064,0.0205016696435505,3.96996719814602,1,0,0
"56",38.88386,580.5493585,3.95,11.58,13.04,1.88,0.23,0.37,1.46,5.84,24.54,16.23,15.75,2.05,2,0.78,27.51,0.38,10.2,0,0,0.65,8.11,14.95,6.79,2.5,3.633114949,16.5,6.815483083,40.66687034,37.4,17438.1281549732,3.37,2.49,2.56,3.9,0.76,4.02,5,2.2,0,13.2030631106417,0,0,1,0,0
"57",90.79429,641.1526478,3.9,12.8,13,1.28,0.12,1.44,4.13,3.68,24.96,13.45,15.1,4.79,3.45,1,34.49,0.47,8.13,0.12,0,0.61,25.84,20.69,1.97,1.66,2.289114456,19,5.546703228,64.34925492,45.1,25720.6825158734,2.65,3.4,3.81,4.09,1.27,3.33,7.8,1,8,29.3300667690344,0,0,0,0,0
"58",138.2292,631.6033094,3.92,13.04,14.29,1.36,0.01,0.79,1.24,4.07,25.23,17.93,12.89,7.04,1.95,1.21,32.27,0.49,9.06,0.14,0,1.03,17.69,21.77,5.38,1.27,2.639324029,13.8,1.567858407,42.33249196,36.6,13701.3923702111,3.86,3.43,2.19,5.19,0.29,3.04,5.3,2.5,6,33.0727324507813,0.0289597525257511,2.50124307468324,0,0,0
"59",268.9937,785.3753639,4.36,14.1,14.29,1.28,0.02,3.56,1.86,2.92,29.21,13.74,12.81,5.58,1.12,0.67,29.73,1.46,7.3,0.17,0.02,0.41,20.88,21.52,6.16,1.32,2.826565239,10.5,4.302479799,83.69838788,35,10322.325724822,3.03,2.43,1.68,4.27,0.24,3.88,4,1.4,32,14.5231924211279,0.0289597525257511,2.50124307468324,0,0,0
"60",14.3667,903.8261243,3.59,9.37,11.19,1.9,0,0.45,0.25,3.76,21.03,5.26,6.84,4.41,1.87,0,24.64,0.67,9.86,0.17,0,0,13.23,21.85,5.49,3.09,3.448275862,20.5,10.37288563,36.32202282,42.8,8166.92366132253,3.1,4.05,3.43,4.97,0.15,3.11,12.1,6.9,0,24.1409833427215,0,0,1,0,0
"61",109.3471,736.782138,3.99,12.48,13.71,1.74,0.03,0.84,1.63,4.42,29.35,15.06,11.67,6.12,0.62,0.57,31.76,0.43,9.08,0.18,0.02,0.84,17.56,14.12,5.99,2.66,2.44014733,16.3,5.854664594,48.02104726,38.8,26240.7356533377,3.31,2.93,2.3,5,0.28,5.28,8.8,4.2,14,48.7634099377329,0.0220264317180617,3.17107975265578,0,0,0
"62",56.71286,716.5218186,3.68,10.69,13.47,2.09,0,1.37,0.98,4.38,26.29,18.54,15.61,4.34,0.45,0.31,29.23,0.46,8.72,0.08,0,0.76,14.94,14.95,7.32,2.74,3.148001359,15.9,4.324954396,68.80526721,36,20478.7743965627,3.33,2.97,3.37,3.42,0.4,3.88,10.4,1.5,6,116.431738796542,0.0224824355971897,24.868404691839,1,0,0
"63",156.1204,1320.859074,3.47,11.91,11.19,1.42,0.04,0.96,1.13,4.27,28.69,16.95,11.29,3.69,0.93,0.76,28.25,2.34,8.82,0.05,0.33,0.36,29.03,12.82,3.95,1.21,2.353174254,11.9,6.494042565,75.66065264,34.6,11669.5879959611,2.93,3.73,3.31,6.81,0.22,3.02,6.3,5,84,58.7518807766712,0.0214801444043321,0,0,0,0
"64",81.53328,791.0021514,3.92,11.8,13.5,1.89,0,0.52,1.82,4.57,28.48,17.61,10.62,6.18,3.44,0.12,32.19,0.26,10.52,0.21,0,0.57,17.64,13.01,9.44,3.14,2.931751551,14.2,5.210069744,43.98490071,39.6,21853.788439448,3.93,3.83,3.53,5.53,0.45,3.11,8.8,1.4,12,314.856504148234,0.0289597525257511,2.50124307468324,0,0,0
"65",15.40725,1080.205901,4.66,10.59,14.87,1.05,0,0.03,1.56,3.46,24.56,18.4,4.42,5.24,13.36,0,26.12,0.03,12.87,0,0,0.79,17.48,16.05,15.21,4.57,4.311688312,16.6,3.583565886,18.28678687,32.9,4701.11132439121,5.01,4.14,8.52,5.72,0.36,2.88,8.5,0.9,0,24.500796275879,0.00475669504828045,7.94923091190927,1,0,0
"66",12.16613,888.4501395,5.08,12.05,11.52,2.2,0,0.53,2.92,4.89,36.61,9.6,3.3,4.35,0.38,0,24.13,0.37,7.75,0,0,0.28,13.02,16.93,8.1,1.82,2.916666667,19.9,30.46474603,5.741216795,47.7,15838.8686635653,2.01,2.34,2.44,4.69,0.08,2.63,15.5,2.4,0,28.9212378289791,0,0,1,0,0
"67",38.94912,612.9792725,3.77,11.2,14,2.23,0.04,0.67,2.05,4.71,25.9,13.96,9.91,7.84,0,0.71,27.25,0.53,13.02,0.21,0,1.48,11.57,15.73,7.54,5.71,3.519873443,19.5,2.655012846,76.37232478,37.8,26135.7264030455,4.49,4.19,4.24,6.24,0.14,3.54,7.6,1.6,4,169.283507554277,0.0241882041086812,286.458333333333,0,0,0
"68",0.4903313,6985.073216,3.15,14.77,24.15,0.88,0.73,4.64,7.74,9.19,29.57,10.67,12.2,4.88,3.35,0,33.45,0.61,7.7,0,0,3.17,0.51,0.08,0,0,15.60509554,12.6,34.93750965,100,50.5,369100.475362934,5.14,4.18,2.16,2.94,7.32,6.43,3.5,34.7,0,59.9340725202278,0.103194103194103,27.8587855940441,0,0,0
"69",1.309166,4392.109356,2.16,14.85,19.39,0.17,2.57,5.46,6.82,7.4,24.62,14.91,17.28,7.1,2.49,2.37,31.87,0.46,8.21,0.08,0.31,2.2,1.86,0.26,0.96,0,16.40735502,9.8,8.574047789,100,44.3,280516.982321388,4.49,4.63,2.14,5.4,5.08,6.56,2,23.8,0,17.749378771743,0.103194103194103,27.8587855940441,1,0,0
"70",173.5299,1706.40289,3.94,12.81,12.62,0.89,2.33,2.3,9.84,5.56,30.09,17.34,11.68,5.8,2.57,1.86,34.72,1.26,11.63,0.09,1.37,1.96,21.62,8.58,1.18,1.42,7.889143011,7.8,5.113838821,100,31.8,49799.2341942463,7.02,6.84,1.78,0.43,10.19,7.61,5.6,2.5,73,274.305555555556,0.103194103194103,27.8587855940441,0,0,0
"71",0.444017,40629.07646,5.69,10.89,10.64,0.39,0.02,0.69,3.85,12.26,18.94,18.26,13.75,8.06,7.27,8.79,23.91,0.24,12.63,0.32,0.77,21.62,2.19,1.45,0.3,0,7.768318638,6.1,41.98759872,100,31,78325.579142347,1.32,1.88,2.91,2.68,5.42,3.93,18.3,4.7,0,701.620798433591,0.103194103194103,27.8587855940441,0,0,0
"72",1.846547,481.9805991,3.6,15.17,17.42,0.79,0.22,0.9,9.1,5.41,35.03,15.92,5.1,8.28,1.91,1.27,37.21,0,15.51,0,0.82,3.06,13.47,1.84,0.61,0.2,13.88888889,14.9,17.66323306,100,41.8,8786.07830700352,1.5,1.85,1.99,0.68,6.22,2.98,8.1,8.3,0,0,0.103194103194103,27.8587855940441,0,0,0
"73",0.1766247,12636.96105,2.28,13.08,17.52,0,0,0.22,11.38,2.35,33.57,8.57,10.71,0,0,0,28.79,0.94,9.25,0.34,0,0.4,11.39,7.64,3.89,1.74,9.382716049,4.9,22.93371496,100,25.3,177680.723806706,0.43,1.62,2.42,6.36,2.57,3.41,3,34.4,0,502.51256281407,0.107407407407407,257.113472745972,0,0,0
"74",0.2713927,18331.36761,4.7,11.2,10.89,0.66,0.06,0.68,6.69,9.58,22.34,13.3,11.88,10.28,4.43,4.79,28.77,2.1,17.98,0,0.15,12.63,2.88,2.63,0.1,0.1,9.422110553,10.3,32.19756974,100,35.6,67916.7320445118,2.73,4.22,3.58,2.02,9.57,7.1,11.9,7.1,0,333.81020505484,0.103194103194103,27.8587855940441,1,0,0
"75",13.59612,7329.518364,3.39,12.27,11.07,0.57,0.56,1.23,7.82,5.64,30.4,17.33,11.91,5.02,2.18,1.83,39.65,2.14,14.59,0.17,1.02,1.26,21.71,9.81,1.31,1.27,8.540492315,6.2,7.276819878,100,30,143240.741606389,0.51,0.93,1.99,6.67,1.5,1.76,7,4.3,13,122.050447518308,0.107407407407407,257.113472745972,0,0,0
"76",1.076256,2339.591479,2.9,12.59,13.62,0.4,0.16,0.44,6.79,2.34,30.24,15.27,9.58,0,0.9,0,29.54,0.27,7.44,1.88,1.96,1.02,2.11,1.25,0.7,0.47,12.60869565,7.4,7.440981694,100,27,13083.0661459555,8.29,1.95,2.53,4.72,7.4,13.03,3.7,2,0,238.515627420004,0.0330827067669173,0,1,0,0
"77",0.3251676,6556.619747,1.59,10.23,15.9,0.66,0.14,1.13,8.68,6.88,25.84,10.05,11.48,7.66,1.91,1.44,32.5,0.71,6.6,0.2,0.99,5.62,7.68,1.48,0.39,1.97,14.45783133,14.4,38.76796357,62.8140460124509,32.2,12748.6946546156,10.43,3.74,4.7,7.28,13.8,20.82,10.9,7.3,0,118.577075098814,0.0330827067669173,0,0,0,0
"78",11.95697,2703.863375,3.84,13.52,14.24,1.27,0.99,1.28,10.03,4.08,26.16,13.65,8.9,4.06,2.24,1.04,36.2,1.63,15.07,0.12,1.01,0.77,19.69,6.57,0.47,1.22,8.808433902,6.5,5.906283329,100,27.3,42461.7961015764,11.23,5.76,5.57,11.97,18.58,25.54,5.8,2,9,0,0.0330827067669173,0,0,0,0
"79",3.633456,16023.31153,3.91,11.82,13.06,1.3,0.33,0.89,5.62,4.88,25.93,14,10.36,7.06,2.51,1.24,37.26,0.61,10.44,0.1,0.53,6.41,16.36,7.81,1.44,2.98,10.38175725,8.4,5.835360742,100,32.7,194066.375892991,6.13,4.89,3.57,0.77,11.57,9.11,7.8,2.9,6,115.719021705135,0.103194103194103,27.8587855940441,0,0,0
"80",2.842158,4856.87348,3.82,12.41,13.8,1.43,0.04,1.04,9.12,5.58,30.67,11.79,9.92,4.46,1.92,1.63,38.32,0.59,16.71,0.22,0.2,2.34,17.86,5.87,0.69,0.8,10.77119184,9.2,1.613872874,100,38.2,77304.6540232377,7.56,2.79,5.34,11.53,13.63,22.2,6.6,2.1,4,252.095114805478,0,13.0516118740664,0,0,0
"81",2.063226,6615.36678,4.09,13.15,12.13,0.51,0.66,1.41,7.62,3.93,26.12,13.16,16.51,10.26,2.18,1.47,32.59,0.56,15.08,0.4,0.74,3.16,9.46,2.1,0.71,0.6,11.36554035,8,4.606255646,100,34.1,10219.3148657501,6.82,5.83,2.03,0.96,6.78,12.53,5.2,2.4,0,287.749082799799,0.103194103194103,27.8587855940441,0,0,0
"82",0.4801477,17073.91193,5.77,8.83,9.61,0.23,0.02,0.04,3.68,17.49,14.48,10.34,15.63,16.09,10.57,17.47,19.26,0.08,4.37,0.39,2.06,44.16,0.54,0.69,0.34,0.44,6.847319347,4.7,41.8397067,62.8140460124509,23.2,32366.8323209555,1.41,2.15,2.84,3.78,5.37,2.59,28.9,3.3,0,269.272195722419,0.103194103194103,27.8587855940441,0,0,0
"83",0.05753765,23897.39561,5.24,11.78,11.93,0.51,0.36,0.15,6.18,10.12,25.95,12.98,5.34,14.5,4.58,3.82,27.88,0,7.52,0.52,0.52,26.92,0.87,0.35,2.62,0.35,15.2360515,9.5,43.51634435,100,37.8,49055.7259063286,3.46,3.19,3.22,1.04,8.62,5.73,15.7,7.6,0,144.334856867934,0.103194103194103,27.8587855940441,1,0,0
"84",4.186489,24713.79071,4.51,13.24,12.9,0.79,0.22,0.47,8.1,5.19,27.6,13.72,12.66,5.84,1.89,1.5,38.99,0.69,10.43,0.16,0.18,6.31,13.96,8.43,14.66,5.4,9.641661085,8.7,7.623940924,100,34.4,75253.0152094585,1.09,2.82,2.19,1.48,6.48,5.19,9.5,1.9,14,349.898907835335,0.103194103194103,27.8587855940441,0,0,0
"85",0.4320483,22971.96892,5.25,11.2,10.71,0.29,0.43,0.23,6.18,17.25,21.21,20.42,10.6,5,6.75,9.38,26.61,0.27,11.04,0.53,0.61,19.73,3.88,0.95,0.2,0.03,11.04502974,7.4,38.09334495,100,40.3,162440.105039826,1.73,1.21,2.5,2.47,3.27,0.86,16.7,5.4,0,1419.43222710916,0.103194103194103,27.8587855940441,0,0,0
"86",0.1102963,88824.39508,3.59,12.46,15.55,0.34,1.79,1,7.15,16.28,27.4,11.25,8.08,12.07,6.54,10.63,30.23,0.18,16.76,0,0.09,3.29,2.1,1.21,0.11,0,12.0030581,7.6,13.19718346,100,40.1,338485.067217591,0.74,0.38,2.26,3.31,1.15,1.78,9,32.1,0,183.075671277461,0.103194103194103,27.8587855940441,0,0,0
"87",0.2169519,35648.45971,5.09,10.47,11.06,0.67,0,0.53,3.74,14.35,13.56,18.64,19.01,9.44,7.87,9.44,22.84,0.24,11.28,0,0.7,20.71,0.78,1.29,0.16,0.23,13.3594585,10.8,34.05510868,100,42.1,288620.745283075,1.35,0.63,2.76,2.37,2.22,1.02,18.7,4.5,0,944.757905786642,0.103194103194103,27.8587855940441,0,0,0
"88",1.122176,2900.614817,3.5,10.26,10.26,1.57,0.52,0.18,9.95,3.25,31,6.2,15.9,2.96,1.35,0.54,30.3,0.09,20.59,0.2,1.71,2.43,1.25,2.43,0.2,0.13,13.93103448,8.2,0.662112296,62.8140460124509,25,25663.312490698,8.81,4.79,6.16,12.32,18.59,29.08,4.3,2.4,0,765.462339252909,0,13.0516118740664,0,0,0
